use_case,n_pos,n_neg,n_labels,auc,auc_sd,recall10,recall10_sd,auc_floor,recall10_floor,auc_gain,recall10_gain
synergy_van_der_valk_2021,10,20,30,0.8467240390131957,0.011062578644395726,0.37942857142857145,0.03515098628395361,0.8805507745266782,0.42857142857142855,-0.033826735513482475,-0.0491428571428571
synergy_van_der_valk_2021,10,50,60,0.8566609294320138,0.011549359737079318,0.36114285714285715,0.05775670294168358,0.8805507745266782,0.42857142857142855,-0.023889845094664408,-0.0674285714285714
synergy_van_der_valk_2021,10,100,110,0.8530579460699943,0.01475040239858845,0.3451428571428572,0.05440288107616871,0.8805507745266782,0.42857142857142855,-0.027492828456683882,-0.08342857142857135
synergy_van_der_valk_2021,20,10,30,0.8618014916810097,0.009733055837843884,0.35428571428571426,0.022857142857142864,0.8805507745266782,0.42857142857142855,-0.018749282845668458,-0.07428571428571429
synergy_van_der_valk_2021,20,20,40,0.8691910499139415,0.013647963588476373,0.4102857142857143,0.06648246661599538,0.8805507745266782,0.42857142857142855,-0.01135972461273671,-0.01828571428571424
synergy_van_der_valk_2021,20,50,70,0.8690763052208835,0.01254364717010701,0.41257142857142864,0.07635791126166891,0.8805507745266782,0.42857142857142855,-0.011474469305794655,-0.015999999999999903
synergy_van_der_valk_2021,20,100,120,0.8728628800917958,0.012551202320501262,0.41257142857142864,0.03359300218674069,0.8805507745266782,0.42857142857142855,-0.007687894434882381,-0.015999999999999903
synergy_van_der_valk_2021,30,10,40,0.8579001721170396,0.010797859718085737,0.3771428571428571,0.027994168488950616,0.8805507745266782,0.42857142857142855,-0.022650602409638565,-0.051428571428571435
synergy_van_der_valk_2021,30,20,50,0.8509007458405048,0.009955079223431335,0.3017142857142857,0.025401269452448978,0.8805507745266782,0.42857142857142855,-0.02965002868617339,-0.12685714285714284
synergy_van_der_valk_2021,30,50,80,0.8587263339070568,0.005038010761908602,0.3485714285714286,0.03331972511340173,0.8805507745266782,0.42857142857142855,-0.02182444061962141,-0.07999999999999996
synergy_van_der_valk_2021,30,100,130,0.8639127940332759,0.01725372571550843,0.38742857142857146,0.044907160467173725,0.8805507745266782,0.42857142857142855,-0.01663798049340226,-0.04114285714285709
synergy_van_dis_2020,2,10,12,0.821183908045977,0.10541317583857916,0.5931034482758621,0.12413793103448276,0.8970114942528735,0.5862068965517241,-0.07582758620689656,0.006896551724138056
synergy_van_dis_2020,2,20,22,0.8452758620689655,0.06494575721809333,0.5724137931034483,0.10367790605774418,0.8970114942528735,0.5862068965517241,-0.051735632183907976,-0.013793103448275779
synergy_van_dis_2020,2,50,52,0.8287011494252873,0.08607146910348352,0.5724137931034483,0.1036779060577442,0.8970114942528735,0.5862068965517241,-0.06831034482758624,-0.013793103448275779
synergy_van_dis_2020,2,100,102,0.8420919540229885,0.058310216811422184,0.5517241379310345,0.09506240518682912,0.8970114942528735,0.5862068965517241,-0.05491954022988499,-0.03448275862068961
synergy_van_dis_2020,3,10,13,0.891367816091954,0.012589770135405963,0.6068965517241379,0.056027851066454915,0.8970114942528735,0.5862068965517241,-0.005643678160919485,0.020689655172413834
synergy_van_dis_2020,3,20,23,0.8785229885057472,0.01858579816012156,0.6137931034482759,0.09850246108334966,0.8970114942528735,0.5862068965517241,-0.01848850574712635,0.02758620689655178
synergy_van_dis_2020,3,50,53,0.8926206896551724,0.02253983423545093,0.611255172413795,0.08240317230655331,0.8970114942528735,0.5862068965517241,-0.004390804597701137,0.025048275862070923
synergy_van_dis_2020,3,100,103,0.8847816091954023,0.014715400244637878,0.586206896551724,0.06542643434831129,0.8970114942528735,0.5862068965517241,-0.012229885057471246,-1.1102230246251565e-16
synergy_van_dis_2020,5,10,15,0.8893218390804598,0.02460147140511323,0.6344827586206897,0.05160906740377852,0.8970114942528735,0.5862068965517241,-0.007689655172413712,0.048275862068965614
synergy_van_dis_2020,5,20,25,0.8932758620689656,0.023042580080431817,0.6275862068965516,0.08831895499907376,0.8970114942528735,0.5862068965517241,-0.003735632183907933,0.04137931034482756
synergy_van_dis_2020,5,50,55,0.8961034482758622,0.018747454136405967,0.6049747126436802,0.05498068141004122,0.8970114942528735,0.5862068965517241,-0.0009080459770113292,0.018767816091956102
synergy_van_dis_2020,5,100,105,0.897873563218391,0.012415761870275823,0.6413793103448275,0.08042692268752137,0.8970114942528735,0.5862068965517241,0.0008620689655174374,0.05517241379310345
synergy_van_dis_2020,10,10,20,0.8980229885057472,0.03317307094242391,0.6206896551724139,0.08992003317520895,0.8970114942528735,0.5862068965517241,0.0010114942528737236,0.034482758620689835
synergy_van_dis_2020,10,20,30,0.8985057471264369,0.03884050743535555,0.6206896551724139,0.13443854268702018,0.8970114942528735,0.5862068965517241,0.0014942528735634175,0.034482758620689835
synergy_van_dis_2020,10,50,60,0.9061264367816092,0.027967494296371936,0.6551724137931034,0.12528208361782725,0.8970114942528735,0.5862068965517241,0.009114942528735681,0.06896551724137934
synergy_van_dis_2020,10,100,110,0.9116091954022989,0.02448402673311811,0.6689655172413793,0.12064038403128209,0.8970114942528735,0.5862068965517241,0.01459770114942538,0.08275862068965523
synergy_van_dis_2020,20,10,30,0.9082988505747126,0.013453118295084656,0.6482758620689655,0.1054969554536438,0.8970114942528735,0.5862068965517241,0.011287356321839082,0.06206896551724139
synergy_van_dis_2020,20,20,40,0.928344827586207,0.007017464953558497,0.7172413793103448,0.05517241379310346,0.8970114942528735,0.5862068965517241,0.031333333333333435,0.13103448275862073
synergy_van_dis_2020,20,50,70,0.9304827586206896,0.005039492599976065,0.7328551724137972,0.02154170139356857,0.8970114942528735,0.5862068965517241,0.03347126436781611,0.14664827586207307
synergy_van_dis_2020,20,100,120,0.9368390804597702,0.007413481237314759,0.7517241379310344,0.025804533701889256,0.8970114942528735,0.5862068965517241,0.03982758620689664,0.16551724137931034
synergy_van_dis_2020,30,10,40,0.9311724137931033,0.006008053783510661,0.710344827586207,0.041379310344827565,0.8970114942528735,0.5862068965517241,0.03416091954022982,0.1241379310344829
synergy_van_dis_2020,30,20,50,0.9239885057471264,0.010221137936715436,0.6965517241379311,0.04574654883248825,0.8970114942528735,0.5862068965517241,0.02697701149425291,0.110344827586207
synergy_van_dis_2020,30,50,80,0.939632183908046,0.00504224458089142,0.721600000000002,0.03125720539999245,0.8970114942528735,0.5862068965517241,0.04262068965517252,0.13539310344827793
synergy_van_dis_2020,30,100,130,0.9461724137931036,0.0023872652847350875,0.7724137931034483,0.04137931034482758,0.8970114942528735,0.5862068965517241,0.04916091954023005,0.18620689655172418
