use_case,n_pos,n_neg,n_labels,auc,auc_sd,recall10,recall10_sd,auc_floor,recall10_floor,auc_gain,recall10_gain
synergy_wassenaar_2017,5,10,15,0.9493571428571428,0.007602263258500697,0.819047619047619,0.06834619092574913,0.9473809523809524,0.7857142857142857,0.0019761904761903537,0.033333333333333326
synergy_wassenaar_2017,5,20,25,0.9502936507936507,0.017436141271043443,0.8,0.0935565843066119,0.9473809523809524,0.7857142857142857,0.002912698412698256,0.014285714285714346
synergy_wassenaar_2017,5,50,55,0.9539603174603174,0.005315292142662918,0.8238095238095238,0.04151332327181595,0.9473809523809524,0.7857142857142857,0.006579365079364963,0.03809523809523807
synergy_wassenaar_2017,5,100,105,0.9532142857142857,0.006591029734835286,0.8142857142857143,0.046168379594441214,0.9473809523809524,0.7857142857142857,0.005833333333333246,0.02857142857142858
synergy_wassenaar_2017,10,10,20,0.9498888888888889,0.01908558385829188,0.8113777777777784,0.11291703471865937,0.9473809523809524,0.7857142857142857,0.002507936507936459,0.02566349206349272
synergy_wassenaar_2017,10,20,30,0.9570000000000001,0.0036053591028521624,0.8637587301587312,0.025071773815940886,0.9473809523809524,0.7857142857142857,0.009619047619047638,0.07804444444444547
synergy_wassenaar_2017,10,50,60,0.9566666666666667,0.00342163834580947,0.8523809523809524,0.02776643759450141,0.9473809523809524,0.7857142857142857,0.00928571428571423,0.06666666666666665
synergy_wassenaar_2017,10,100,110,0.9612460317460316,0.003130708442023007,0.8761904761904761,0.027766437594501425,0.9473809523809524,0.7857142857142857,0.013865079365079191,0.09047619047619038
synergy_wassenaar_2017,20,10,30,0.9528333333333332,0.0074823046477690055,0.8476190476190476,0.03868589716493314,0.9473809523809524,0.7857142857142857,0.005452380952380764,0.06190476190476191
synergy_wassenaar_2017,20,20,40,0.958174603174603,0.0036015484757993513,0.8476190476190476,0.032296809443453645,0.9473809523809524,0.7857142857142857,0.010793650793650578,0.06190476190476191
synergy_wassenaar_2017,20,50,70,0.9611984126984128,0.002331956185760236,0.8494730158730166,0.030881599818614786,0.9473809523809524,0.7857142857142857,0.01381746031746034,0.0637587301587309
synergy_wassenaar_2017,20,100,120,0.9662777777777778,0.0020643160747906416,0.8952380952380953,0.01904761904761907,0.9473809523809524,0.7857142857142857,0.018896825396825356,0.10952380952380958
synergy_wassenaar_2017,30,10,40,0.9525396825396826,0.006942743555874739,0.8476190476190476,0.011664236870396045,0.9473809523809524,0.7857142857142857,0.00515873015873014,0.06190476190476191
synergy_wassenaar_2017,30,20,50,0.9569523809523808,0.005007829596624976,0.8428571428571427,0.03563483225498991,0.9473809523809524,0.7857142857142857,0.009571428571428342,0.05714285714285705
synergy_wassenaar_2017,30,50,80,0.960968253968254,0.006623090767739213,0.8523809523809524,0.03158690276528952,0.9473809523809524,0.7857142857142857,0.013587301587301592,0.06666666666666665
synergy_wassenaar_2017,30,100,130,0.9631507936507937,0.0036698604931665164,0.8571428571428573,0.030116930096841688,0.9473809523809524,0.7857142857142857,0.015769841269841267,0.07142857142857162
